x1,x2,y
2.994475602166235,0.2184569763239148,1
2.250730590065389,0.7942760959080166,0
0.025430452494888733,0.06364461748985706,1
1.7592838305443723,0.9250850696778756,0
1.963621758742185,0.7176974831504976,0
3.1356434510247504,2.3307726335483605,1
2.8292623065160134,0.7031223839499554,0
2.264026944960981,0.7237408590081218,0
1.3555678236670983,3.6619961630917035,1
3.8836450321792944,3.8844481744910504,1
2.984207546132472,3.8024198269657474,1
3.471777934981662,3.081356532114792,1
2.55775410356955,2.9885686925452455,1
2.724490970425133,3.7324964660373774,1
1.3661548414537927,2.1036127098868844,0
3.27459821871237,1.8472611390892966,1
3.658508705964896,2.984085362036885,1
1.4996072741287074,3.9422730637328223,1
2.7317457978177835,3.793928171997329,1
0.20574583718869333,0.7595223545227405,1
2.3339965279241044,3.8843134311984833,1
1.3065955373159461,2.2729633995347815,0
3.857850225135355,2.151083769371282,1
0.4589683869034684,3.899587161530467,1
0.3200480997924111,0.9421337550744706,1
3.7075395564881157,3.5783265474283925,1
1.2978187727971053,3.7016249150486424,1
3.512077528337145,0.1821087741708758,1
2.708727648574155,3.4090994703513124,1
2.3554389018291912,3.752593517769882,1
3.1683434084732887,3.127180904834033,1
0.0783098383630878,2.687519562568408,1
3.824606297339919,3.9700447305391138,1
2.5177866086114027,3.977893808321029,1
2.7906290084368326,3.149971061250712,1
3.105708699667225,2.0806799322178495,1
1.6786055798865602,0.7147243681475564,0
2.662554130876383,2.838360757031212,1
1.123646687238458,1.243355578292923,0
2.730725882453869,2.1452770778320023,1
1.3807822310069477,0.2324326718343448,1
2.3928303439004903,3.8986626243354,1
0.8068253243499006,1.8059752150164816,0
3.1693207901806755,3.1406861694838124,1
2.859573022292997,2.947248970961954,1
2.176323335800406,0.08976706615367025,1
3.7774276301217586,1.644700408855404,1
3.617647476436301,3.137185897864752,1
3.2031132088568834,3.0518420219274582,1
3.407952983152181,3.5197834080382773,1
2.121476734593086,2.844254988625797,1
3.1221083542911137,2.9359677970059987,1
1.7535939494195483,1.4454403235839104,0
0.028335865684798733,1.728462377990497,1
1.8086608334703862,0.12587778183030762,1
2.1533470944531348,0.7585132477959236,0
2.1786889370180065,2.3374753264326142,1
3.3648529276306793,1.8829799931238078,1
0.8626228370670947,1.600491441589332,0
1.4109314264373358,2.173276770408758,0
3.9835381960932676,0.9367847368695195,1
0.17217049793651107,3.1312022887936384,1
1.5202058356769652,2.8510080816924686,1
1.5732867472213363,3.61954351718566,1
1.213709809280478,0.22416517892398646,1
1.3263448438470875,2.2517743555352743,0
1.0877517337218978,1.3838134924398773,0
3.932519328425776,3.1499640638951116,1
2.624667963885492,2.53732605744368,1
1.9692147361244472,3.3331715639273876,1
0.9863982646509033,1.3875787771631458,0
1.7493408044726508,1.7678971829196368,0
0.35459076338808027,3.997988477691431,1
2.8911068751821705,1.4787632255599732,1
0.010294029599935417,2.851039232670669,1
1.1712949361172997,2.3165944694311085,0
1.6517001940136766,0.14369967940619732,1
1.031780480362415,0.2818769343324976,1
3.339062877576638,2.8467161996876573,1
1.0089870098313867,0.6902097405987275,0
2.2023140425404093,2.568510478830107,1
1.2207056961639067,0.2986479019728492,1
0.12399409915517756,0.3273609672621154,1
3.637002584162524,2.7488275548322814,1
1.0979292232275832,1.6292895650585217,0
0.20876840382969508,0.715210985706225,1
2.924447438466258,2.8809384781529235,1
2.536397798566183,3.62428043771191,1
0.8463787520645436,1.9979620222653192,0
3.805772939087657,2.7791734262111083,1
2.2371415514986706,2.9755975505992565,1
3.228419458126233,1.8081730622343284,1
2.7372497229898554,2.418051660697198,1
1.1560945414094523,0.9326047945337312,0
2.4505982949353395,2.809532564926858,1
3.188844385055026,1.2914233797095318,1
0.39412812550362286,0.18792676204599967,1
1.124888272934713,3.387670759785263,1
1.5156622292861073,2.8848370384866144,1
1.6935567291654143,0.036700398594166295,1
0.12696830316286523,0.10461699098759825,1
2.755077344679818,0.8400182703187475,0
0.0566490951816645,3.7485225997164937,1
2.197660914727977,0.7854472810720052,0
3.1132417160450667,2.6649454828508605,1
0.8222312721603577,2.0696187593866027,0
3.117649317156575,1.6525450584887849,1
1.2673663170007092,0.8095978557304111,0
2.0351089859818132,3.063137646571161,1
0.9154953035716007,0.11807819144315257,1
2.5001589894388547,2.923059929310114,1
1.8053045059290214,0.846761911974923,0
3.120447625052933,1.8616360070298916,1
2.5493777508725226,2.35342843759824,1
1.8836386565148753,3.9809126966708903,1
2.809843536097222,2.3227830300114407,1
2.294547728734319,2.280809828631164,1
1.9004498571834771,3.653350835818562,1
0.9957896253353753,0.8218071010502999,0
0.6359460237406727,3.9934615462545695,1
3.433934054471574,3.6809228363247297,1
0.5325106124503574,0.30911364649469153,1
3.7901449206412727,3.066069317983431,1
1.9723776072263686,3.1924961851228435,1
1.4137187148711319,3.7349191208182004,1
3.6271132854999313,3.3653423688276334,1
0.1881178170240272,3.5789361735547174,1
3.8944198046889373,3.9005968451636,1
1.0829840681711516,1.0454007836494283,0
1.8427349683165288,0.11421384053487671,1
2.1890760174693784,1.1263504564300058,0
2.6145396744071325,3.6815147829760235,1
0.2815789797699835,2.423028153227912,1
2.5926311624607434,0.7269138656004173,0
0.7021990768117923,2.5853113628258337,0
3.6724098356448773,2.014159865104086,1
0.3027442353977712,2.4168820723976454,1
2.692436826804757,2.9329351487048125,1
2.8045624604790174,0.8153058345721282,0
1.3706998749982384,1.372670654391567,0
1.5057693331428341,0.014244703674318071,1
2.165721212122883,2.530466829593598,1
1.6622524799028402,3.5223278739175092,1
1.597482169156132,1.7550683666857818,0
0.31943396307104965,0.8486439011160791,1
2.355975606674712,3.9154412363748268,1
3.659608669965128,1.5101910598923833,1
2.2459574371261386,0.7981246991670399,0
2.95355119948666,3.0514006977027854,1
1.819860735608117,3.1133387318514787,1
1.7686698136038896,1.3406853380915225,0
0.11804529884324655,3.4418681576103274,1
1.6920616914328908,1.1120929414733962,0
1.024736068549144,3.896116059142102,1
2.697936168703837,0.721106740442333,0
3.7999564941997184,0.7465011271211721,1
1.2836788323598154,0.7762856821767188,0
2.8687787872241706,3.830304576797017,1
2.266862409878185,3.16706366708536,1
0.9565990906433801,3.683745289972411,1
2.1098088980304803,0.2384488976456849,1
2.961513760324375,3.1967776067086757,1
3.124670582224102,3.869746576569715,1
3.240258438227517,2.5531080923645453,1
0.9969213350208967,3.5637765529538474,1
2.173904551715927,2.2535393860506114,1
1.2918099460424006,2.3352030830605703,0
3.673258241776785,1.5801649304654246,1
1.4904129255014977,3.5195427614595705,1
3.955707524953417,2.9744904950563034,1
1.8717474364712468,1.4473515277345292,0
3.3444574240251512,3.209252054915483,1
1.1503419886566708,1.3125176737134088,0
3.1122902843557374,2.3305735954206,1
1.4570159535675935,1.9617098224863736,0
3.7860117184491062,0.46697170526722864,1
0.08659178413666035,0.7294151671042175,1
3.6508131461193862,1.6840464931811,1
3.883257973195461,2.665981239942137,1
3.7565755575720794,3.047182219347843,1
0.3147035171455892,3.4505908996970684,1
3.574379345935741,1.2503074995785202,1
3.6500274049013246,0.7945838406537353,1
3.904958619335443,2.5223154815495548,1
1.976439085915152,3.6270454848908207,1
1.6206162373973023,3.415705154392699,1
2.8578765833173,1.6595488221769688,1
3.5641544764851396,3.0341537839974615,1
0.18465299055028073,3.0383657495977925,1
2.8965729197732486,2.0844754010695867,1
0.1640333118800199,1.894084401389991,1
0.3186722926229377,3.2343633508022807,1
1.8796671391194377,2.5046816029162677,1
3.561266602549593,0.918984642992076,1
0.3068587501012643,0.9114003214119535,1
2.639171061676941,3.5867505961380375,1
2.5453198330717406,0.9338403585649284,0
3.4872945969944023,0.0453929654434404,1
0.7194059896084339,2.0646697007910935,0
1.325861589186578,0.2824690675932038,1
1.5371921210321808,0.7944025203880609,0
1.251187342431375,3.265959924901,1
3.1181440527245874,2.902971863863155,1
3.9859763874502065,2.8099555557590206,1
3.70310389357949,3.4447301061658315,1
2.2611532033222645,3.062175566345839,1
2.0065734745414696,2.506705363159112,1
1.701927181486722,3.6622487068436134,1
3.8379410637468765,1.5420457872205127,1
1.071471224167797,0.9711433853342109,0
3.6693800830625123,3.5944897562784117,1
3.053435132388493,1.5295156202736182,1
2.7876965898114423,3.8353313717536492,1
0.7172704917244013,2.114386120855265,0
3.4631595864863556,2.313165143055628,1
0.732127709079625,3.736105337537814,1
0.8808991599275071,1.8882683914645781,0
2.6444175678321127,3.160351054211464,1
2.314281497863057,0.8534047650836865,0
0.7949021628228428,0.04099845395294599,1
2.2485444144295,2.2825019715585757,1
2.743411131230585,1.68759949886888,1
0.6255139906554783,3.841978795708089,1
1.5302576819629965,1.5634324251466514,0
0.7542991700650052,2.272016494065094,0
0.15336950903016744,1.7202412778385932,1
3.9852369853632914,2.380032723874371,1
3.9337337699924326,0.6600581167904838,1
1.2635942769744082,3.755325535021714,1
1.1707860604987528,0.7113547534244464,0
2.7420277474312473,1.652400478041573,1
2.4427740890386724,3.6432475199288175,1
0.03550827735196238,3.7182990271845466,1
3.591015487702511,0.6048973752376701,1
0.06894215909277035,2.6127286371225464,1
1.875703867527955,0.704504854495847,0
0.20812573468801077,1.0333312838769193,1
3.1073055400115863,1.2999788698244612,1
0.13805995187168296,2.843330713654218,1
3.3426341164598106,1.2549098543866553,1
3.559384547487552,0.23211708734129521,1
1.0739719066293372,2.2352189462893013,0
3.9743260713744935,2.885012737443175,1
1.3854420853006246,3.461635266655265,1
0.031883003773208074,0.04440570018632872,1
1.677634670441282,1.4157036431008438,0
2.220652498949042,3.541401925025129,1
3.457038748349953,2.8748310460894455,1
1.385616302223326,0.8984348182626207,0
0.6978909117470238,1.2229905038816833,0
1.781240038987248,1.4099032327693726,0
3.6381518785975357,1.9200838690921098,1
1.3005951581848922,1.999161141610851,0
0.039473520874747425,2.370591152277209,1
0.297898398762634,2.7061574333709824,1
3.231266643754234,3.9681453763753707,1
3.5948088197785806,0.3194072190438866,1
2.4186806960048095,1.0422490501506614,0
0.1593532135682172,2.45307950685501,1
2.684521129339527,2.1051201430820763,1
2.5684917201414237,2.520180897353157,1
2.757518621745005,0.01888012350829804,1
1.5397564824960317,1.5049559402131334,0
3.2468438425408075,2.3257539252621102,1
2.6220368310156372,1.0135432207227093,0
3.630463600547309,0.8018552148418201,1
2.0568291527041427,1.539683800345887,0
1.8060256354533557,3.945837756238708,1
1.207116027771041,1.0860040301221936,0
1.0902051232877144,3.3773172717068256,1
1.2346074149023134,2.2507244205583383,0
1.2059689324853284,1.4240733641988959,0
0.875095258610783,2.0195574517305523,0
3.6832218515699973,0.6588051678960984,1
2.814347698372491,2.395539906891471,1
0.9093305620675718,2.4146290070891303,0
3.8657107289423425,0.3037998015301433,1
1.9440826308196133,2.5985303965799016,1
3.452831155040948,1.2651792033819147,1
0.9318317724177017,0.048862429463277124,1
2.9149294514453374,0.22007710847972373,1
1.1088317027507864,1.8885556918908968,0
3.4768858493035273,3.5919272008672087,1
1.983058348162468,2.472381050990887,1
3.1638684470710166,1.946871689980446,1
1.7850824928651474,2.7521161981623994,1
0.15987182059419291,0.108602171031555,1
3.75946915306821,2.5795300075941086,1
1.291067336568394,3.4465014002468966,1
1.4900149624112964,2.0768625776357528,0
1.0379503116781374,1.276891874921719,0
1.7890289957510768,0.9436961057235838,0
3.1177427052191966,2.894339098798656,1
1.022043346660963,2.0104095000670688,0
0.7163420172892354,1.6327795490313868,0
3.6687452992009506,2.42348342418808,1
3.471517489968776,3.3027804460492507,1
3.7402137908482644,1.976029459459939,1
1.7970658707337832,2.8201348469147653,1
1.0223563448525441,3.584379647426901,1
0.38693840714059435,0.024247859601342014,1
3.674501461920289,2.821070637212119,1
2.2608611011551107,2.3605513365129713,1
3.1517090424535232,0.117370082654634,1
2.0728923021399814,2.3297297121065625,1
2.197392522698829,3.4195402443706886,1
1.6043162504320936,3.7835973934206164,1
2.6548016593990726,2.4436385294454186,1
1.5246381151416921,3.745323259215173,1
3.0666963452416307,0.05907597117482011,1
1.9404656324814482,3.3127116245990105,1
3.811154823876792,3.154681353464554,1
1.8609856698893719,3.414758940459968,1
3.540917613831427,1.1641132957567528,1
0.7474649097357924,1.1473513699724123,0
1.0312356921820691,2.24784429680531,0
2.3257935990698413,3.392769400177572,1
0.05817968445039412,0.5934236591498792,1
1.1734489527829806,1.9984816706955737,0
2.6875919850042864,2.3872770639897447,1
1.289346749868859,3.9341197892406727,1
2.2054878715596375,2.1585488503032777,1
1.7983233929773972,3.6294288401044623,1
1.909969337690208,1.3711065945043033,0
3.7690751948543566,1.3756002118841706,1
1.7602134563086445,2.8139264935113344,1
2.8806010012171015,3.536568651223466,1
1.7499303865769251,1.771704951577095,0
3.6772220733921896,0.9604390330752115,1
1.8640683613117077,2.6284111857017067,1
3.770482140759203,0.06748037934164897,1
2.845513380264928,1.5339637552935028,1
1.5921883016577292,1.410152854253207,0
3.6917020927860564,2.2253681666924146,1
3.067524773214504,2.4726139219627394,1
0.7172854947050857,1.014409245802443,0
1.8831296769834727,0.9099864664735917,0
2.219487211162164,3.4468021161476403,1
3.7360466027770753,1.9014402531180687,1
1.7803959927071804,0.8805826215202703,0
3.33316918507807,3.410093990510723,1
3.409902677528181,2.775687702077814,1
3.8577201414375923,1.8055244954878367,1
3.7021403245123783,0.14971401893693725,1
1.343495306255806,0.29592292207203785,1
3.740234016024035,0.8197089976793666,1
1.3017341511111553,3.4696756526391823,1
3.296911033059413,3.3291169747080884,1
0.8815159800390746,0.8549497027707669,0
0.11616952711984574,3.362988456991454,1
1.334816564189918,2.0146612826819505,0
0.8326765054679433,3.781991205765207,1
0.532893513656143,3.7762781776966494,1
3.664703757949943,1.7026313711411767,1
3.7850695018094136,1.152717086580827,1
2.669690612147924,2.2808618688086613,1
0.14162716375195528,1.0754499060191631,1
2.567179999620142,3.242029895979731,1
3.1508145089598023,1.5316347197694165,1
0.8656436979188937,2.473929000787108,0
3.054653096087125,2.7302912997680053,1
0.19606311003664656,2.9410462625679883,1
3.8740979040326424,3.5890933240121408,1
3.267118816337216,2.7428322127707108,1
2.728758475666793,0.8190389317510927,0
3.7937444638667204,2.949732412223537,1
3.99312505408433,3.9081852514081867,1
2.651428428511679,3.7403900407909716,1
1.8352073222649645,1.3871718527400798,0
2.3024858516112796,2.84964341211843,1
0.07734787811897093,0.33331051658086297,1
1.8355359309692,3.734052109155272,1
3.103525419129874,1.7700207021718684,1
0.9743412712983073,2.157810481509284,0
1.8313665885392614,3.8942057639125727,1
3.993931937563229,1.9954429712760042,1
